id,sporsmal_id,emne_id
85929,25917,141
102484,25964,46
102485,25964,69
85894,25978,2
85895,25978,47
85896,25978,106
85897,25978,113
85898,25978,189
85885,25984,2
85886,25984,47
85887,25984,106
85888,25984,111
85889,25984,189
85880,25988,20
85881,25988,61
85882,25988,97
85883,25988,113
85884,25988,188
85879,25989,61
86011,25990,4
86012,25990,71
86013,25990,83
86014,25990,187
86007,25991,4
86008,25991,71
86009,25991,83
86010,25991,187
86003,25992,22
86004,25992,163
86005,25992,172
86006,25992,174
85998,25993,10
85999,25993,48
86000,25993,52
86001,25993,135
86002,25993,184
85992,25994,31
85993,25994,32
85994,25994,52
85995,25994,135
85996,25994,183
85997,25994,184
85988,25995,5
85989,25995,7
85990,25995,18
85991,25995,184
85870,25996,4
85871,25996,10
85872,25996,38
85873,25996,52
85874,25996,71
85875,25996,135
85876,25996,136
85877,25996,138
85878,25996,184
85869,26004,61
85890,26005,5
85891,26005,18
85892,26005,113
85893,26005,184
85947,26006,29
85948,26006,59
85949,26006,151
85950,26006,203
85865,26007,2
85866,26007,47
85867,26007,106
85868,26007,189
85858,26009,5
85859,26009,24
85860,26009,40
85861,26009,61
85862,26009,64
85863,26009,94
85864,26009,205
85834,26014,22
85835,26014,163
85836,26014,167
85837,26014,168
85838,26014,200
85828,26016,20
85829,26016,80
85830,26016,97
85831,26016,113
85832,26016,187
85833,26016,191
85826,26019,10
85827,26019,186
85821,26022,10
85822,26022,40
85823,26022,52
85824,26022,135
85825,26022,184
85817,26024,2
85818,26024,47
85819,26024,106
85820,26024,189
102480,26028,10
102481,26028,11
102482,26028,141
102483,26028,211
85815,26031,23
85816,26031,139
85811,26032,38
85812,26032,136
85813,26032,138
85814,26032,184
85810,26033,8
85809,26034,4
85803,26036,5
85804,26036,22
85805,26036,94
85806,26036,163
85807,26036,172
85808,26036,174
85797,26037,2
85798,26037,21
85799,26037,61
85800,26037,106
85801,26037,139
85802,26037,188
85790,26038,6
85791,26038,39
85792,26038,70
85793,26038,122
85794,26038,124
85795,26038,126
85796,26038,184
85784,26040,22
85785,26040,31
85786,26040,32
85787,26040,33
85788,26040,163
85789,26040,172
85777,26050,11
85778,26050,14
85779,26050,141
85774,26052,4
85775,26052,71
85776,26052,113
85772,26078,4
85773,26078,138
85769,26080,61
85770,26080,62
85771,26080,63
85765,26084,37
85766,26084,52
85767,26084,136
85768,26084,184
85763,26088,61
85764,26088,66
102479,26093,61
85780,26095,32
85781,26095,38
85782,26095,136
85783,26095,184
85759,26096,11
85760,26096,163
85761,26096,167
85762,26096,200
85757,26098,6
85758,26098,142
85752,26099,2
85753,26099,61
85754,26099,106
85755,26099,188
85756,26099,189
85713,26100,61
85710,26102,2
85711,26102,106
85712,26102,107
85704,26103,4
85705,26103,61
85706,26103,62
85707,26103,63
85708,26103,74
85709,26103,187
85701,26105,61
85702,26105,62
85703,26105,63
85694,26106,4
85695,26106,74
85696,26106,87
85697,26106,88
85698,26106,113
85699,26106,187
85700,26106,190
85693,26107,61
85688,26108,22
85689,26108,32
85690,26108,159
85691,26108,163
85692,26108,171
85684,26109,4
85685,26109,71
85686,26109,98
85687,26109,113
85680,26110,8
85681,26110,23
85682,26110,92
85683,26110,139
85675,26111,6
85676,26111,31
85677,26111,32
85678,26111,40
85679,26111,67
85669,26113,22
85670,26113,32
85671,26113,36
85672,26113,159
85673,26113,163
85674,26113,172
85666,26116,22
85667,26116,163
85668,26116,174
85578,26123,46
85579,26123,129
85580,26123,133
85644,26130,37
85645,26130,40
85646,26130,41
85647,26130,61
85648,26130,184
85649,26130,188
85640,26139,23
85641,26139,46
85642,26139,129
85643,26139,139
85638,26149,59
85639,26149,193
102477,26151,31
102478,26151,32
85631,26155,5
85632,26155,7
85633,26155,18
85634,26155,22
85635,26155,163
85636,26155,173
85637,26155,184
85624,26156,5
85625,26156,31
85626,26156,32
85627,26156,33
85628,26156,94
85629,26156,95
85630,26156,158
85622,26157,10
85623,26157,186
85619,26158,11
85620,26158,15
85621,26158,61
85614,26159,10
85615,26159,38
85616,26159,136
85617,26159,138
85618,26159,184
85611,26160,10
85612,26160,61
85613,26160,211
85749,26161,59
85750,26161,155
85751,26161,157
85663,26162,21
85664,26162,139
85665,26162,155
85606,26164,22
85607,26164,163
85608,26164,167
85609,26164,168
85610,26164,200
85574,26167,11
85575,26167,18
85576,26167,141
85577,26167,184
85573,26172,61
85570,26173,11
85571,26173,12
85572,26173,141
85568,26174,23
85569,26174,139
85566,26176,4
85567,26176,71
85563,26178,22
85564,26178,163
85565,26178,168
85558,26180,46
85559,26180,69
85560,26180,80
85561,26180,82
85562,26180,187
85554,26182,11
85555,26182,16
85556,26182,19
85557,26182,141
85551,26184,6
85552,26184,22
85553,26184,163
85548,26185,4
85549,26185,71
85550,26185,113
85545,26186,22
85546,26186,163
85547,26186,168
85543,26187,163
85544,26187,180
85539,26188,2
85540,26188,21
85541,26188,106
85542,26188,139
85535,26189,11
85536,26189,52
85537,26189,141
85538,26189,184
85531,26204,40
85532,26204,57
85533,26204,58
85534,26204,187
85523,26205,2
85524,26205,106
85525,26205,107
85517,26215,5
85518,26215,31
85519,26215,32
85520,26215,61
85521,26215,188
85522,26215,205
85514,26225,59
85515,26225,143
85516,26225,146
85511,26228,2
85512,26228,106
85513,26228,107
85507,26235,2
85508,26235,47
85509,26235,106
85510,26235,189
85502,26237,4
85503,26237,20
85504,26237,71
85505,26237,98
85506,26237,113
85496,26242,4
85497,26242,71
85498,26242,83
85499,26242,98
85500,26242,113
85501,26242,187
85491,26243,1
85492,26243,57
85493,26243,58
85494,26243,105
85495,26243,187
85466,26246,11
85467,26246,15
85468,26246,143
85469,26246,146
85461,26247,52
85462,26247,58
85463,26247,135
85464,26247,184
85465,26247,187
85457,26248,25
85458,26248,37
85459,26248,151
85460,26248,184
85453,26249,32
85454,26249,38
85455,26249,136
85456,26249,184
85448,26252,11
85449,26252,40
85450,26252,41
85451,26252,163
85452,26252,200
85442,26253,4
85443,26253,21
85444,26253,71
85445,26253,74
85446,26253,75
85447,26253,139
85440,26254,18
85441,26254,184
85437,26255,2
85438,26255,106
85439,26255,189
85433,26256,32
85434,26256,114
85435,26256,143
85436,26256,145
102472,26402,32
102473,26402,45
102474,26402,113
102475,26402,114
102476,26402,159
85428,26404,11
85429,26404,17
85430,26404,141
102469,26407,6
102470,26407,113
102471,26407,114
85425,26410,2
85426,26410,106
85427,26410,189
85920,26418,4
85921,26418,38
85922,26418,71
85923,26418,83
85924,26418,136
85925,26418,138
85926,26418,184
85927,26418,187
85914,26419,4
85915,26419,71
85916,26419,80
85917,26419,83
85918,26419,187
85919,26419,191
85421,26420,5
85422,26420,7
85423,26420,143
85424,26420,145
85658,26422,46
85659,26422,69
85660,26422,80
85661,26422,82
85662,26422,187
85650,26423,5
85651,26423,7
85652,26423,21
85653,26423,80
85654,26423,113
85655,26423,139
85656,26423,187
85657,26423,191
85526,26424,21
85527,26424,45
85528,26424,113
85529,26424,114
85530,26424,139
85431,26425,23
85432,26425,139
85416,26426,38
85417,26426,40
85418,26426,136
85419,26426,138
85420,26426,184
85913,26428,10
85374,26430,2
85375,26430,47
85376,26430,106
85377,26430,189
85371,26431,113
85372,26431,195
85373,26431,223
85367,26432,2
85368,26432,47
85369,26432,106
85370,26432,189
85362,26435,2
85363,26435,83
85364,26435,106
85365,26435,109
85366,26435,187
85359,26437,2
85360,26437,106
85361,26437,107
85356,26440,2
85357,26440,106
85358,26440,109
85909,26441,4
85910,26441,71
85911,26441,83
85912,26441,187
85904,26443,22
85905,26443,151
85906,26443,154
85907,26443,163
85908,26443,173
85899,26444,5
85900,26444,25
85901,26444,94
85902,26444,95
85903,26444,151
85351,26446,4
85352,26446,23
85353,26446,71
85354,26446,73
85355,26446,139
85347,26448,5
85348,26448,18
85349,26448,184
85350,26448,205
85345,26449,8
85346,26449,91
85341,26450,2
85342,26450,47
85343,26450,106
85344,26450,189
85339,26451,23
85340,26451,139
85333,26453,31
85334,26453,32
85335,26453,52
85336,26453,135
85337,26453,183
85338,26453,184
85329,26454,11
85330,26454,18
85331,26454,141
85332,26454,184
85325,26456,40
85326,26456,41
85327,26456,43
85328,26456,61
85324,26457,61
85323,26460,61
85306,26493,1
85307,26493,52
85308,26493,105
85309,26493,135
85310,26493,184
85301,26494,18
85302,26494,31
85303,26494,32
85304,26494,158
85305,26494,184
85297,26496,18
85298,26496,50
85299,26496,184
85300,26496,187
85291,26498,11
85292,26498,14
85293,26498,40
85294,26498,41
85295,26498,43
85296,26498,141
85252,26499,11
85253,26499,40
85254,26499,41
85255,26499,43
85256,26499,141
85287,26500,5
85288,26500,7
85289,26500,113
85290,26500,187
85283,26501,4
85284,26501,21
85285,26501,71
85286,26501,139
85320,26507,61
85321,26507,62
85322,26507,63
85319,26508,61
85413,26509,4
85414,26509,74
85415,26509,190
85280,26513,8
85281,26513,45
85282,26513,92
85248,26514,10
85249,26514,48
85250,26514,52
85251,26514,184
85243,26515,4
85244,26515,71
85245,26515,74
85246,26515,75
85247,26515,178
85239,26516,23
85240,26516,46
85241,26516,139
85242,26516,196
85234,26517,2
85235,26517,37
85236,26517,106
85237,26517,134
85238,26517,184
85230,26518,2
85231,26518,47
85232,26518,106
85233,26518,189
85228,26519,23
85229,26519,139
85224,26520,2
85225,26520,47
85226,26520,106
85227,26520,189
85218,26521,8
85219,26521,22
85220,26521,163
85221,26521,165
85222,26521,168
85223,26521,200
85217,26522,61
85214,26523,21
85215,26523,113
85216,26523,139
85213,26525,61
102462,26537,10
102463,26537,52
102464,26537,61
102465,26537,112
102466,26537,113
102467,26537,135
102468,26537,184
85208,26538,52
85209,26538,98
85210,26538,113
85211,26538,135
85212,26538,184
85203,26547,10
85204,26547,20
85205,26547,97
85206,26547,113
85207,26547,211
85201,26548,61
85202,26548,64
85197,26550,22
85198,26550,113
85199,26550,114
85200,26550,163
85195,26558,11
85196,26558,141
85311,26559,10
85312,26559,20
85313,26559,45
85314,26559,61
85315,26559,97
85316,26559,113
85317,26559,188
85318,26559,211
85194,26561,61
85192,26563,10
85193,26563,186
102455,26565,18
102456,26565,38
102457,26565,52
102458,26565,135
102459,26565,136
102460,26565,138
102461,26565,184
85168,26568,52
85169,26568,61
85170,26568,135
85171,26568,184
102449,26569,52
102450,26569,59
102451,26569,114
102452,26569,155
102453,26569,157
102454,26569,184
85856,26570,5
85857,26570,7
85854,26571,5
85855,26571,7
85850,26572,44
85851,26572,155
85852,26572,184
85853,26572,220
85848,26573,5
85849,26573,7
85844,26574,5
85845,26574,7
85846,26574,10
85847,26574,186
85839,26575,46
85840,26575,69
85841,26575,80
85842,26575,82
85843,26575,187
85167,26576,61
85163,26577,61
85164,26577,62
85165,26577,63
85166,26577,65
85161,26578,10
85162,26578,211
85159,26579,23
85160,26579,139
85153,26580,4
85154,26580,21
85155,26580,71
85156,26580,74
85157,26580,75
85158,26580,139
85150,26582,61
85151,26582,62
85152,26582,63
85146,26583,11
85147,26583,22
85148,26583,141
85149,26583,163
85143,26584,21
85144,26584,46
85145,26584,139
85137,26587,2
85138,26587,10
85139,26587,47
85140,26587,106
85141,26587,189
85142,26587,211
85134,26588,37
85135,26588,52
85136,26588,184
102443,26605,4
102444,26605,74
102445,26605,113
102446,26605,190
102447,26605,195
102448,26605,223
85132,26612,37
85133,26612,184
85127,26615,52
85128,26615,61
85129,26615,64
85130,26615,135
85131,26615,184
85123,26616,5
85124,26616,7
85125,26616,113
85126,26616,114
85118,26617,5
85119,26617,7
85120,26617,59
85121,26617,193
85122,26617,212
85113,26618,22
85114,26618,40
85115,26618,41
85116,26618,43
85117,26618,163
85108,26626,2
85109,26626,106
85110,26626,107
85111,26626,184
85112,26626,220
85107,26631,40
85101,26632,11
85102,26632,14
85103,26632,40
85104,26632,41
85105,26632,43
85106,26632,141
85276,26633,59
85277,26633,163
85278,26633,193
85279,26633,200
85096,26634,4
85097,26634,23
85098,26634,71
85099,26634,73
85100,26634,139
85094,26635,113
85095,26635,114
102437,26638,5
102438,26638,7
102439,26638,113
102440,26638,114
102441,26638,184
102442,26638,220
85072,26645,2
85073,26645,106
85074,26645,107
85069,26646,31
85070,26646,32
85071,26646,158
85065,26647,22
85066,26647,163
85067,26647,172
85068,26647,174
85061,26648,2
85062,26648,47
85063,26648,106
85064,26648,189
85058,26649,61
85059,26649,62
85060,26649,63
85053,26652,8
85054,26652,21
85055,26652,139
85056,26652,143
85057,26652,146
85048,26653,22
85049,26653,163
85050,26653,165
85051,26653,173
85052,26653,200
102429,26657,22
102430,26657,46
102431,26657,69
102432,26657,80
102433,26657,82
102434,26657,163
102435,26657,172
102436,26657,187
85740,26665,4
85741,26665,10
85742,26665,38
85743,26665,52
85744,26665,71
85745,26665,135
85746,26665,136
85747,26665,138
85748,26665,184
85737,26666,11
85738,26666,16
85739,26666,19
85731,26667,10
85732,26667,49
85733,26667,52
85734,26667,61
85735,26667,135
85736,26667,184
85727,26668,6
85728,26668,70
85729,26668,122
85730,26668,126
85722,26669,1
85723,26669,5
85724,26669,40
85725,26669,105
85726,26669,205
85719,26670,10
85720,26670,11
85721,26670,16
85714,26671,49
85715,26671,52
85716,26671,61
85717,26671,135
85718,26671,184
85045,26675,11
85046,26675,14
85047,26675,61
85044,26676,46
85602,26677,5
85603,26677,7
85604,26677,10
85605,26677,186
85596,26678,4
85597,26678,71
85598,26678,80
85599,26678,83
85600,26678,187
85601,26678,191
85591,26679,22
85592,26679,163
85593,26679,172
85594,26679,173
85595,26679,187
85588,26680,61
85589,26680,62
85590,26680,63
85581,26681,5
85582,26681,87
85583,26681,88
85584,26681,94
85585,26681,95
85586,26681,113
85587,26681,187
85038,26682,5
85039,26682,40
85040,26682,41
85041,26682,42
85042,26682,94
85043,26682,95
85035,26685,40
85036,26685,41
85037,26685,43
85487,26686,22
85488,26686,163
85489,26686,168
85490,26686,200
85480,26687,5
85481,26687,58
85482,26687,80
85483,26687,94
85484,26687,95
85485,26687,113
85486,26687,187
85477,26688,22
85478,26688,163
85479,26688,168
85474,26689,22
85475,26689,163
85476,26689,168
85472,26690,59
85473,26690,163
85470,26692,59
85471,26692,193
85034,26695,8
85026,26697,2
85027,26697,47
85028,26697,106
85029,26697,189
85023,26700,11
85024,26700,16
85025,26700,19
85019,26701,31
85020,26701,32
85021,26701,33
85022,26701,158
85016,26705,2
85017,26705,106
85018,26705,107
85011,26707,6
85012,26707,40
85013,26707,41
85014,26707,43
85015,26707,125
85009,26708,21
85010,26708,139
84984,26713,52
84985,26713,61
84986,26713,184
84976,26718,20
84977,26718,46
84978,26718,69
84979,26718,80
84980,26718,82
84981,26718,99
84982,26718,113
84983,26718,187
85410,26724,22
85411,26724,163
85412,26724,168
85407,26726,22
85408,26726,163
85409,26726,168
85400,26727,5
85401,26727,31
85402,26727,32
85403,26727,52
85404,26727,135
85405,26727,184
85406,26727,205
85392,26728,31
85393,26728,32
85394,26728,52
85395,26728,83
85396,26728,135
85397,26728,183
85398,26728,184
85399,26728,187
85386,26729,5
85387,26729,20
85388,26729,40
85389,26729,94
85390,26729,97
85391,26729,113
85385,26730,40
85382,26731,31
85383,26731,32
85384,26731,41
85378,26732,5
85379,26732,31
85380,26732,32
85381,26732,94
84964,26736,6
84965,26736,49
84966,26736,61
84967,26736,124
102426,26737,61
102427,26737,62
102428,26737,63
84960,26742,2
84961,26742,47
84962,26742,106
84963,26742,189
84956,26744,11
84957,26744,23
84958,26744,139
84959,26744,141
102421,26745,10
102422,26745,48
102423,26745,52
102424,26745,135
102425,26745,184
102418,26748,61
102419,26748,62
102420,26748,63
84954,26750,11
84955,26750,141
84948,26752,22
84949,26752,32
84950,26752,159
84951,26752,163
84952,26752,172
84953,26752,174
84945,26755,52
84946,26755,135
84947,26755,184
84939,26756,4
84940,26756,21
84941,26756,71
84942,26756,83
84943,26756,139
84944,26756,187
84937,26757,11
84938,26757,141
84932,26762,37
84933,26762,40
84934,26762,41
84935,26762,43
84936,26762,184
84927,26765,31
84928,26765,32
84929,26765,34
84930,26765,184
84931,26765,220
84926,26766,61
84914,26778,10
84915,26778,48
84916,26778,52
84917,26778,135
84918,26778,184
85271,26781,22
85272,26781,113
85273,26781,114
85274,26781,163
85275,26781,174
85268,26782,5
85269,26782,7
85270,26782,113
102416,26783,11
102417,26783,141
85264,26784,5
85265,26784,7
85266,26784,143
85267,26784,145
85261,26785,22
85262,26785,163
85263,26785,174
85257,26787,2
85258,26787,5
85259,26787,7
85260,26787,106
84909,26791,18
84910,26791,40
84911,26791,41
84912,26791,43
84913,26791,184
84968,26798,4
84969,26798,5
84970,26798,18
84971,26798,74
84972,26798,94
84973,26798,95
84974,26798,178
84975,26798,184
85030,26799,5
85031,26799,94
85032,26799,95
85033,26799,113
84919,26800,20
84920,26800,22
84921,26800,99
84922,26800,113
84923,26800,163
84924,26800,172
84925,26800,173
84906,26801,61
84907,26801,66
84908,26801,188
84903,26802,2
84904,26802,106
84905,26802,189
102411,26808,59
102412,26808,60
102413,26808,93
102414,26808,163
102415,26808,180
84863,26809,113
84864,26809,119
84859,26810,22
84860,26810,46
84861,26810,163
84862,26810,174
84856,26811,4
84857,26811,71
84858,26811,113
84852,26814,4
84853,26814,71
84854,26814,83
84855,26814,187
84848,26815,2
84849,26815,47
84850,26815,106
84851,26815,189
84843,26816,46
84844,26816,112
84845,26816,113
84846,26816,136
84847,26816,184
84839,26817,49
84840,26817,52
84841,26817,61
84842,26817,184
84835,26818,4
84836,26818,71
84837,26818,83
84838,26818,187
84829,26819,22
84830,26819,32
84831,26819,159
84832,26819,163
84833,26819,172
84834,26819,174
84825,26820,4
84826,26820,71
84827,26820,83
84828,26820,187
84816,26822,10
84817,26822,61
84818,26822,186
85185,26824,22
85186,26824,46
85187,26824,80
85188,26824,82
85189,26824,163
85190,26824,172
85191,26824,187
85182,26825,5
85183,26825,7
85184,26825,187
85181,26826,8
85179,26827,5
85180,26827,7
85176,26828,5
85177,26828,7
85178,26828,8
85172,26829,22
85173,26829,46
85174,26829,163
85175,26829,172
84808,26845,2
84809,26845,47
84810,26845,106
84811,26845,189
84819,26846,6
84820,26846,49
84821,26846,61
84822,26846,70
84823,26846,122
84824,26846,126
84812,26847,31
84813,26847,32
84814,26847,159
84815,26847,160
84803,26849,11
84804,26849,18
84805,26849,40
84806,26849,141
84807,26849,184
84800,26857,10
84801,26857,61
84802,26857,211
84770,26861,10
84771,26861,48
84772,26861,52
84773,26861,135
84774,26861,184
84768,26862,136
84769,26862,184
84765,26868,2
84766,26868,106
84767,26868,189
84760,26869,52
84761,26869,58
84762,26869,135
84763,26869,184
84764,26869,187
84756,26870,2
84757,26870,59
84758,26870,106
84759,26870,109
84752,26871,2
84753,26871,47
84754,26871,106
84755,26871,189
84744,26872,37
84745,26872,40
84746,26872,41
84747,26872,43
84748,26872,52
84749,26872,134
84750,26872,135
